# === Measurement Header ===
# Radar Frequency: 13GHz
# Site Name: fortress_mnetalplate
# Radar Angle: 15
# Measurement ID: 1
# Polarization: v
# Timestamp: 2025-01-17T16:19:16.461921
# Device Number: 500230001
# Frontend Connected: 4262658049
# Firmware Version: 66821
# Firmware Revision: 129043
# Firmware Date: 420087783
# Min Frequency: 12500000
# Max Frequency: 14500000
# Signal Type: 3
# TX Channel Selection: 1
# RX Channel Selection: 15
# TX Power Setting: 15
# RX Power Setting: 0
# Ramp Init: 1000
# Ramp Time: 102400
# Ramp Reset: 27100
# Ramp Delay: 0
# Sensor temperature: {'FeSensor_1': 22, 'FeSensor_2': 96095, 'FeSensor_3': 19010, 'FeSensor_4': 1628}
# Radar Cube: 2
# Processing: 1
# Range Window Function: 2
# Min Range Bin: 0
# Max Range Bin: 1023
# Trigger Threshold: 90
# RX Channels: 15
# ==========================

# Comments: 
# ==========================

# Chirp Number: 1
# Timestamp: 2025-01-17T16:19:16.461950
-1910, -1122, -8874, 3240
-2230, -638, -7744, 4290
-2346, -98, -6360, 4958
-2296, 528, -4994, 5380
-2090, 1112, -3796, 5524
-1688, 1612, -2784, 5582
-1094, 1980, -1894, 5446
-322, 2062, -1154, 4982
500, 1842, -628, 4440
1288, 1412, -306, 3954
1870, 766, -138, 3520
2180, -40, -40, 3276
2272, -834, 38, 3236
2020, -1572, 118, 3320
1526, -2150, 230, 3442
834, -2480, 458, 3536
10, -2606, 868, 3726
-796, -2486, 1364, 3888
-1444, -2100, 1954, 3928
-1876, -1494, 2614, 3834
-2058, -892, 3260, 3570
-1960, -416, 3956, 3160
-1768, -6, 4762, 2616
-1458, 238, 5444, 1902
-1148, 354, 6146, 988
-888, 380, 6768, -118
-656, 316, 6738, -1226
-442, 222, 6452, -2358
-314, 134, 6032, -3504
-202, 34, 5310, -4482
-58, -82, 4368, -5378
48, -252, 3108, -5908
114, -444, 1698, -5920
100, -714, 272, -5570
-54, -944, -1088, -5080
-344, -1114, -2200, -4304
-694, -1148, -2960, -3316
-1084, -1036, -3398, -2170
-1436, -824, -3520, -1118
-1688, -456, -3252, -128
-1770, -18, -2644, 572
-1626, 408, -1846, 996
-1290, 724, -926, 1070
-860, 834, -60, 848
-416, 790, 560, 376
-64, 596, 986, -246
204, 290, 1132, -960
398, -2, 1036, -1620
446, -294, 730, -2242
446, -502, 236, -2658
364, -666, -468, -2834
246, -872, -1382, -3002
52, -1116, -2392, -2986
-216, -1300, -3346, -2638
-508, -1392, -4304, -1968
-890, -1408, -5104, -1092
-1300, -1296, -5738, 44
-1748, -1092, -6196, 1468
-2194, -774, -6286, 3080
-2386, -274, -5742, 4508
-2332, 240, -4576, 5536
-2158, 680, -3034, 6076
-1796, 1024, -1300, 6268
-1342, 1242, 408, 6008
-862, 1314, 1908, 5268
-418, 1288, 3176, 4254
0, 1136, 4082, 3042
336, 870, 4614, 1712
570, 568, 4600, 396
684, 232, 4146, -798
700, -106, 3304, -1674
652, -454, 2188, -2230
560, -786, 968, -2360
376, -1058, -234, -2006
92, -1270, -1306, -1328
-196, -1410, -2034, -386
-608, -1464, -2392, 766
-1042, -1372, -2302, 1840
-1534, -1242, -1790, 2862
-1886, -926, -988, 3552
-2134, -530, 108, 3886
-2292, -114, 1356, 3882
-2240, 354, 2670, 3596
-2082, 872, 3918, 2980
-1768, 1216, 5010, 2024
-1326, 1392, 5790, 842
-872, 1400, 6034, -460
-438, 1298, 5828, -1716
-52, 1124, 5342, -2994
234, 850, 4604, -4236
424, 580, 3474, -5010
482, 316, 2086, -5180
446, 86, 680, -5042
462, -158, -716, -4636
318, -378, -1864, -3896
140, -502, -2682, -2912
36, -586, -3056, -1768
-144, -618, -3010, -714
-268, -644, -2628, 170
-406, -642, -1988, 816
-578, -644, -1230, 1204
-778, -652, -430, 1290
-964, -612, 428, 1038
-1180, -504, 1192, 510
-1296, -276, 1712, -188
-1350, -52, 1986, -1100
-1370, 186, 1986, -2062
-1220, 402, 1522, -2930
-958, 532, 774, -3630
-688, 578, -252, -4080
-394, 500, -1494, -4226
-172, 332, -2834, -3942
-42, 82, -4352, -3320
-46, -278, -5768, -2334
-280, -526, -6944, -918
-676, -666, -7732, 882
-1012, -632, -7720, 2698
-1364, -422, -7150, 4422
-1642, -82, -5940, 5890
-1778, 324, -4268, 6982
-1774, 800, -2272, 7788
-1600, 1282, 100, 8248
-1158, 1620, 2516, 7746
-600, 1722, 4384, 6342
26, 1598, 5666, 4370
652, 1308, 6536, 2256
1090, 798, 6650, 94
1380, 166, 6074, -1794
1320, -416, 4840, -3104
1044, -918, 3176, -3830
556, -1252, 1312, -4022
6, -1404, -590, -3624
-466, -1396, -2280, -2604
-854, -1266, -3448, -1156
-1130, -1076, -4052, 586
-1330, -936, -3954, 2328
-1556, -800, -3200, 3868
-1882, -658, -1900, 5060
-2300, -436, -198, 5884
-2734, 38, 1842, 6136
-2988, 740, 3936, 5692
-2928, 1480, 5690, 4680
-2510, 2084, 6944, 3196
-1824, 2700, 8050, 1500
-910, 2996, 8802, -326
84, 3006, 9150, -2312
1106, 2636, 9054, -4262
1938, 1936, 8332, -5934
2366, 1066, 7066, -7280
2454, 170, 5374, -8376
2276, -682, 3428, -9058
1876, -1358, 1326, -9286
1294, -1832, -830, -8984
632, -2012, -2716, -8046
-56, -1978, -4244, -6726
-720, -1828, -5500, -5298
-1248, -1540, -6426, -3768
-1674, -1224, -6932, -2220
-1970, -862, -6996, -718
-2156, -462, -6560, 648
-2138, -116, -5516, 1576
-2004, 226, -4244, 2032
-1840, 528, -3020, 2066
-1640, 776, -1984, 1742
-1440, 996, -1358, 1208
-1198, 1140, -1104, 602
-934, 1180, -1202, -30
-580, 1154, -1622, -506
-272, 1014, -2348, -750
-8, 770, -3254, -662
216, 536, -4142, -252
332, 172, -4994, 494
300, -222, -5674, 1512
116, -550, -5932, 2662
-234, -768, -5932, 4036
-688, -920, -5738, 5748
-1188, -858, -4950, 7234
-1564, -652, -3612, 8174
-1862, -340, -1874, 8804
-2068, 80, 114, 9108
-2180, 538, 2376, 9016
-2152, 986, 4656, 8424
-1960, 1248, 6756, 7308
-1682, 1454, 8538, 5724
-1402, 1572, 9798, 3760
-1138, 1610, 10392, 1614
-860, 1568, 10228, -502
-644, 1538, 9476, -2354
-524, 1576, 8512, -3912
-304, 1620, 7414, -5290
6, 1672, 6010, -6244
362, 1572, 4374, -6442
802, 1404, 2742, -6258
1202, 1052, 1232, -5714
1500, 518, 98, -4838
1624, -162, -646, -3770
1438, -822, -854, -2664
924, -1420, -608, -1766
216, -1726, 28, -1198
-630, -1676, 896, -1050
-1346, -1306, 1640, -1276
-1884, -750, 2320, -2038
-2196, -114, 2750, -3118
-2126, 504, 2658, -4200
-1780, 954, 2068, -5122
-1372, 1240, 1098, -6144
-862, 1276, -274, -6952
-332, 1104, -1888, -7138
-4, 764, -3552, -6760
124, 372, -5230, -5966
102, -12, -6788, -4818
-108, -286, -8072, -3334
-434, -456, -9168, -1564
-822, -514, -9910, 364
-1182, -452, -9962, 2436
-1468, -296, -9256, 4254
-1684, 22, -8028, 5738
-1910, 396, -6496, 6996
-2000, 752, -4750, 7810
-1920, 1092, -2906, 8200
-1712, 1402, -1006, 8132
-1410, 1570, 764, 7394
-1106, 1590, 2190, 6306
-810, 1546, 3306, 5116
-532, 1508, 4034, 3906
-326, 1398, 4332, 2698
-188, 1256, 4230, 1592
-170, 1110, 3854, 714
-142, 1046, 3264, 108
-118, 1034, 2610, -186
-36, 1016, 2064, -230
108, 1016, 1598, -18
290, 874, 1282, 344
398, 660, 1088, 714
470, 388, 1226, 1048
456, 104, 1624, 1274
292, -186, 2220, 1326
-2, -358, 2976, 1190
-406, -362, 3704, 824
-802, -222, 4276, 206
-1066, 60, 4632, -584
-1172, 354, 4712, -1460
-1146, 620, 4588, -2422
-1004, 840, 4272, -3336
-834, 992, 3718, -4294
-672, 1052, 2862, -5070
-508, 1010, 1702, -5430
-364, 970, 410, -5450
-266, 926, -980, -5130
-192, 892, -2368, -4552
-80, 838, -3488, -3680
6, 760, -4230, -2514
64, 642, -4640, -1228
152, 504, -4552, 58
172, 320, -4044, 1206
88, 114, -3152, 2030
-64, -60, -2012, 2486
-322, -154, -824, 2566
-612, -152, 300, 2254
-862, -32, 1258, 1592
-1166, 242, 2038, 696
-1346, 522, 2452, -362
-1334, 862, 2378, -1458
-1252, 1214, 1820, -2482
-1050, 1440, 936, -3158
-690, 1536, -298, -3426
-350, 1582, -1610, -3310
-6, 1468, -2826, -2732
304, 1278, -3856, -1824
506, 1050, -4526, -710
572, 764, -4670, 538
538, 524, -4380, 1682
430, 326, -3632, 2520
306, 236, -2614, 3018
176, 212, -1682, 3204
68, 188, -764, 3230
-28, 162, 68, 3020
-76, 128, 664, 2528
-170, 60, 1110, 1970
-334, 46, 1442, 1388
-460, 78, 1528, 884
-590, 140, 1424, 430
-758, 302, 1296, 88
-902, 404, 1110, -228
-1032, 578, 782, -428
-1044, 806, 382, -500
-984, 1008, -40, -472
-836, 1292, -472, -292
-592, 1428, -908, 24
-312, 1440, -1136, 448
-14, 1386, -1120, 1006
274, 1234, -928, 1566
488, 1082, -440, 2160
620, 868, 282, 2588
662, 596, 1144, 2684
590, 282, 2096, 2468
422, 74, 3028, 1904
186, -34, 3776, 1126
-96, -130, 4432, 70
-356, -18, 4694, -1136
-564, 202, 4498, -2166
-640, 414, 4018, -3174
-686, 664, 3226, -3998
-594, 846, 2156, -4512
-458, 964, 994, -4638
-334, 988, -94, -4456
-160, 1016, -1140, -4188
14, 952, -1982, -3662
130, 842, -2600, -2964
258, 826, -3244, -2258
350, 692, -3630, -1466
364, 542, -3686, -650
408, 404, -3728, 214
374, 170, -3592, 1142
256, -4, -3120, 1884
74, -128, -2316, 2392
-188, -188, -1274, 2690
-520, -104, -116, 2576
-824, 70, 896, 2128
-1106, 316, 1774, 1362
-1296, 696, 2322, 440
-1316, 1098, 2386, -510
-1140, 1446, 2130, -1378
-840, 1730, 1612, -2084
-458, 1964, 876, -2666
82, 2066, -80, -3022
654, 1938, -1116, -3002
1130, 1658, -2064, -2652
1506, 1262, -2852, -2082
1716, 800, -3452, -1292
1754, 282, -3844, -432
1604, -202, -3972, 464
1316, -582, -3854, 1308
916, -812, -3468, 1974
462, -892, -2924, 2386
0, -868, -2328, 2714
-464, -714, -1704, 2978
-770, -456, -1052, 3050
-922, -160, -486, 2964
-992, 136, 92, 2828
-952, 408, 572, 2536
-886, 624, 958, 2176
-820, 800, 1214, 1810
-732, 882, 1382, 1396
-640, 982, 1444, 1006
-462, 1082, 1384, 660
-292, 1072, 1184, 416
-138, 1008, 916, 292
-10, 1024, 654, 342
110, 976, 382, 548
188, 938, 228, 880
260, 866, 248, 1268
290, 796, 516, 1596
388, 706, 1054, 1862
454, 546, 1706, 1914
422, 340, 2564, 1754
330, 162, 3310, 1374
100, 68, 3892, 766
-150, 78, 4406, -34
-458, 212, 4628, -830
